,Date,economy,Inflation
710,1995-01-01,Poland,27.95138856
711,1995-01-01,Hungary,28.30546837
712,1995-01-01,Romania,32.24248473
713,1995-01-01,Albania,7.793218538
714,1995-01-01,Austria,2.243366315
715,1995-01-01,Bulgaria,62.05483368
716,1995-01-01,Switzerland,1.799827769
717,1995-01-01,Czech Republic,8.990523615
718,1995-01-01,Germany,1.706160524
719,1995-01-01,Denmark,2.083608424
720,1995-01-01,Spain,4.673803376
721,1995-01-01,Finland,0.791239407
722,1995-01-01,France,1.796481421
723,1995-01-01,Greece,8.93451416
724,1995-01-01,Croatia,3.95010395
725,1995-01-01,Ireland,2.52486728
726,1995-01-01,Iceland,1.651231501
727,1995-01-01,Italy,5.23542258
728,1995-01-01,Luxemburg,1.86769425
729,1995-01-01,Moldova,29.86561041
730,1995-01-01,Macedonia,16.37358897
731,1995-01-01,Malta,4.426645503
732,1995-01-01,Netherlands,1.923220035
733,1995-01-01,Norway,2.460367787
734,1995-01-01,Portugal,4.222816141
735,1995-01-01,Serbia,82.66051519
736,1995-01-01,Slovakia,9.841095798
737,1995-01-01,Slovenia,13.46372962
738,1995-01-01,Sweden,2.455148578
739,1996-01-01,Russia,47.7520122
740,1996-01-01,Ukraine,80.32550146
741,1996-01-01,Belarus,52.71207675
742,1996-01-01,Estonia,23.05034335
743,1996-01-01,Latvia,17.61046984
744,1996-01-01,Lithuania,24.62519539
745,1996-01-01,Poland,19.79496692
746,1996-01-01,Hungary,23.46903019
747,1996-01-01,Romania,38.82930134
748,1996-01-01,Albania,12.72547781
749,1996-01-01,Austria,1.860971158
750,1996-01-01,Bulgaria,121.6075424
751,1996-01-01,Switzerland,0.811634065
752,1996-01-01,Czech Republic,8.758774729
753,1996-01-01,Germany,1.449726473
754,1996-01-01,Denmark,2.126298023
755,1996-01-01,Spain,3.558845593
756,1996-01-01,Finland,0.629194238
757,1996-01-01,France,1.982883651
758,1996-01-01,Greece,8.194552176
759,1996-01-01,Croatia,4.3
760,1996-01-01,Ireland,1.753732139
761,1996-01-01,Iceland,2.260418983
762,1996-01-01,Italy,4.00697669
763,1996-01-01,Luxemburg,1.183859688
764,1996-01-01,Moldova,23.5056773
765,1996-01-01,Macedonia,2.466600086
766,1996-01-01,Malta,2.054
767,1996-01-01,Netherlands,1.949367132
768,1996-01-01,Norway,1.262532492
769,1996-01-01,Portugal,3.068977325
770,1996-01-01,Serbia,95.60092612
771,1996-01-01,Slovakia,5.775827862
772,1996-01-01,Slovenia,9.864450615
773,1996-01-01,Sweden,0.533131979
774,1997-01-01,Russia,14.76132927
775,1997-01-01,Ukraine,15.94059941
776,1997-01-01,Belarus,63.93736634
777,1997-01-01,Estonia,10.58187893
778,1997-01-01,Latvia,8.447383421
779,1997-01-01,Lithuania,8.881048485
780,1997-01-01,Poland,14.91315861
781,1997-01-01,Hungary,18.30507441
782,1997-01-01,Romania,154.7634804
783,1997-01-01,Albania,33.18027438
784,1997-01-01,Austria,1.305978572
785,1997-01-01,Bulgaria,1058.373559
786,1997-01-01,Switzerland,0.520225423
787,1997-01-01,Czech Republic,8.596156667
788,1997-01-01,Germany,1.939369425
789,1997-01-01,Denmark,2.182166779
790,1997-01-01,Spain,1.971073956
791,1997-01-01,Finland,1.192558834
792,1997-01-01,France,1.20394294
793,1997-01-01,Greece,5.536002668
794,1997-01-01,Croatia,4.170661553
795,1997-01-01,Ireland,1.525605217
796,1997-01-01,Iceland,1.815430803
797,1997-01-01,Italy,2.043107798
798,1997-01-01,Luxemburg,1.367512612
799,1997-01-01,Moldova,11.77283245
800,1997-01-01,Macedonia,1.294364872
801,1997-01-01,Malta,3.11207792
802,1997-01-01,Netherlands,2.109245627
803,1997-01-01,Norway,2.566923359
804,1997-01-01,Portugal,2.336862983
805,1997-01-01,Serbia,23.30786614
806,1997-01-01,Slovakia,6.141989996
807,1997-01-01,Slovenia,8.359679907
808,1997-01-01,Sweden,0.658410256
809,1998-01-01,Russia,27.68567981
810,1998-01-01,Ukraine,10.57716115
811,1998-01-01,Belarus,72.86971705
812,1998-01-01,Estonia,8.208333333
813,1998-01-01,Latvia,4.644214227
814,1998-01-01,Lithuania,5.067553858
815,1998-01-01,Poland,11.59785543
816,1998-01-01,Hungary,14.15378965
817,1998-01-01,Romania,59.09658275
818,1998-01-01,Albania,20.64285887
819,1998-01-01,Austria,0.922467197
820,1998-01-01,Bulgaria,18.67220444
821,1998-01-01,Switzerland,0.017938438
822,1998-01-01,Czech Republic,10.69836553
823,1998-01-01,Germany,0.911185301
824,1998-01-01,Denmark,1.84565122
825,1998-01-01,Spain,1.834329999
826,1998-01-01,Finland,1.399473786
827,1998-01-01,France,0.651126868
828,1998-01-01,Greece,4.766225724
829,1998-01-01,Croatia,6.396686608
830,1998-01-01,Ireland,2.415517872
831,1998-01-01,Iceland,1.65924171
832,1998-01-01,Italy,1.955085577
833,1998-01-01,Luxemburg,0.95857011
834,1998-01-01,Moldova,7.695765175
835,1998-01-01,Macedonia,0.544199653
836,1998-01-01,Malta,2.385251354
837,1998-01-01,Netherlands,1.959136323
838,1998-01-01,Norway,2.2524133
839,1998-01-01,Portugal,2.572752259
840,1998-01-01,Serbia,30.1596998
841,1998-01-01,Slovakia,6.665651232
842,1998-01-01,Slovenia,7.891166829
843,1998-01-01,Sweden,-0.267132668
844,1999-01-01,Russia,85.7464941
845,1999-01-01,Ukraine,22.68367181
846,1999-01-01,Belarus,293.6787509
847,1999-01-01,Estonia,3.296110897
848,1999-01-01,Latvia,2.364818361
849,1999-01-01,Lithuania,0.727550627
850,1999-01-01,Poland,7.154072912
851,1999-01-01,Hungary,9.997744093
852,1999-01-01,Romania,45.80378113
853,1999-01-01,Albania,0.389437654
854,1999-01-01,Austria,0.568993766
855,1999-01-01,Bulgaria,2.573042819
856,1999-01-01,Switzerland,0.806444381
857,1999-01-01,Czech Republic,2.135448444
858,1999-01-01,Germany,0.585433144
859,1999-01-01,Denmark,2.497795444
860,1999-01-01,Spain,2.31034814
861,1999-01-01,Finland,1.162231557
862,1999-01-01,France,0.537141639
863,1999-01-01,Greece,2.63663306
864,1999-01-01,Croatia,4.019138756
865,1999-01-01,Ireland,1.631923764
866,1999-01-01,Iceland,3.231832609
867,1999-01-01,Italy,1.66345995
868,1999-01-01,Luxemburg,1.025196765
869,1999-01-01,Moldova,39.25598069
870,1999-01-01,Macedonia,-1.279286576
871,1999-01-01,Malta,2.134768888
872,1999-01-01,Netherlands,2.157179181
873,1999-01-01,Norway,2.365967366
874,1999-01-01,Portugal,2.340094903
875,1999-01-01,Serbia,42.45390546
876,1999-01-01,Slovakia,10.57044161
877,1999-01-01,Slovenia,6.155587545
878,1999-01-01,Sweden,0.462175756
879,2000-01-01,Russia,20.79876066
880,2000-01-01,Ukraine,28.20309724
881,2000-01-01,Belarus,168.6202359
882,2000-01-01,Estonia,4.018489525
883,2000-01-01,Latvia,2.654254778
884,2000-01-01,Lithuania,0.981615479
885,2000-01-01,Poland,9.900175388
886,2000-01-01,Hungary,9.803610169
887,2000-01-01,Romania,45.66659404
888,2000-01-01,Albania,0.050018136
889,2000-01-01,Austria,2.344862854
890,2000-01-01,Bulgaria,10.31626213
891,2000-01-01,Switzerland,1.558529197
892,2000-01-01,Czech Republic,3.775388292
893,2000-01-01,Germany,1.440268187
894,2000-01-01,Denmark,2.903282032
895,2000-01-01,Spain,3.433515634
896,2000-01-01,Finland,3.042100807
897,2000-01-01,France,1.675959887
898,2000-01-01,Greece,3.151181625
899,2000-01-01,Croatia,4.611315547
900,2000-01-01,Ireland,5.5907173
901,2000-01-01,Iceland,5.136471232
902,2000-01-01,Italy,2.537685321
903,2000-01-01,Luxemburg,3.15076707
904,2000-01-01,Moldova,31.29930158
905,2000-01-01,Macedonia,6.60742291
906,2000-01-01,Malta,2.369592875
907,2000-01-01,Netherlands,2.360522338
908,2000-01-01,Norway,3.085506091
909,2000-01-01,Portugal,2.853030393
910,2000-01-01,Serbia,71.12062879
911,2000-01-01,Slovakia,12.0357806
912,2000-01-01,Slovenia,8.911744187
913,2000-01-01,Sweden,0.899143734
914,2001-01-01,Russia,21.47700721
915,2001-01-01,Ukraine,11.95880854
916,2001-01-01,Belarus,61.13493316
917,2001-01-01,Estonia,5.748279817
918,2001-01-01,Latvia,2.487040036
919,2001-01-01,Lithuania,1.367120308
920,2001-01-01,Poland,5.408335456
921,2001-01-01,Hungary,9.116809117
922,2001-01-01,Romania,34.47701235
923,2001-01-01,Albania,3.10758827
924,2001-01-01,Austria,2.650000773
925,2001-01-01,Bulgaria,7.360939272
926,2001-01-01,Switzerland,0.98902033
927,2001-01-01,Czech Republic,4.66267557
928,2001-01-01,Germany,1.983856936
929,2001-01-01,Denmark,2.337870003
930,2001-01-01,Spain,3.589834133
931,2001-01-01,Finland,2.578440801
932,2001-01-01,France,1.634780795
933,2001-01-01,Greece,3.373968322
934,2001-01-01,Croatia,3.776702467
935,2001-01-01,Ireland,4.872904873
936,2001-01-01,Iceland,6.405085504
937,2001-01-01,Italy,2.785165427
938,2001-01-01,Luxemburg,2.663821106
939,2001-01-01,Moldova,9.764662858
940,2001-01-01,Macedonia,5.198885257
941,2001-01-01,Malta,2.929492443
942,2001-01-01,Netherlands,4.155841272
943,2001-01-01,Norway,3.00419704
944,2001-01-01,Portugal,4.369903306
945,2001-01-01,Serbia,95.00522581
946,2001-01-01,Slovakia,7.329620191
947,2001-01-01,Slovenia,8.379665875
948,2001-01-01,Sweden,2.405958341
949,2002-01-01,Russia,15.78873079
950,2002-01-01,Ukraine,0.757420846
951,2002-01-01,Belarus,42.53754813
952,2002-01-01,Estonia,3.571912702
953,2002-01-01,Latvia,1.938875739
954,2002-01-01,Lithuania,0.28150661
955,2002-01-01,Poland,1.90528215
956,2002-01-01,Hungary,5.265448216
957,2002-01-01,Romania,22.53988626
958,2002-01-01,Albania,7.770525834
959,2002-01-01,Austria,1.810357878
960,2002-01-01,Bulgaria,5.810143657
961,2002-01-01,Switzerland,0.642711507
962,2002-01-01,Czech Republic,1.90298097
963,2002-01-01,Germany,1.420805605
964,2002-01-01,Denmark,2.424436612
965,2002-01-01,Spain,3.065656859
966,2002-01-01,Finland,1.571220128
967,2002-01-01,France,1.923412287
968,2002-01-01,Greece,3.629358719
969,2002-01-01,Croatia,1.671784374
970,2002-01-01,Ireland,4.614733277
971,2002-01-01,Iceland,5.197022302
972,2002-01-01,Italy,2.465323192
973,2002-01-01,Luxemburg,2.074086136
974,2002-01-01,Moldova,5.301243903
975,2002-01-01,Macedonia,2.314597941
976,2002-01-01,Malta,2.188490481
977,2002-01-01,Netherlands,3.287531047
978,2002-01-01,Norway,1.286725284
979,2002-01-01,Portugal,3.600346583
980,2002-01-01,Serbia,19.49083216
981,2002-01-01,Slovakia,3.12714223
982,2002-01-01,Slovenia,7.480777707
983,2002-01-01,Sweden,2.158482136
984,2003-01-01,Russia,13.66329302
985,2003-01-01,Ukraine,5.179677819
986,2003-01-01,Belarus,28.39783991
987,2003-01-01,Estonia,1.334991165
988,2003-01-01,Latvia,2.942647529
989,2003-01-01,Lithuania,-1.13430855
990,2003-01-01,Poland,0.682701376
991,2003-01-01,Hungary,4.661016949
992,2003-01-01,Romania,15.27348899
993,2003-01-01,Albania,0.484002612
994,2003-01-01,Austria,1.355553709
995,2003-01-01,Bulgaria,2.348641696
996,2003-01-01,Switzerland,0.638272931
997,2003-01-01,Czech Republic,0.118739206
998,2003-01-01,Germany,1.034227766
999,2003-01-01,Denmark,2.075078206
1000,2003-01-01,Spain,3.038888394
1001,2003-01-01,Finland,0.877440386
1002,2003-01-01,France,2.098472191
1003,2003-01-01,Greece,3.530650278
1004,2003-01-01,Croatia,1.767337808
1005,2003-01-01,Ireland,3.49048968
1006,2003-01-01,Iceland,2.055663298
1007,2003-01-01,Italy,2.672555528
1008,2003-01-01,Kosovo,-1.084812623
1009,2003-01-01,Luxemburg,2.049840306
1010,2003-01-01,Moldova,11.74607921
1011,2003-01-01,Macedonia,0.855562123
1012,2003-01-01,Malta,1.303837774
1013,2003-01-01,Netherlands,2.09199839
1014,2003-01-01,Norway,2.487825535
1015,2003-01-01,Portugal,3.218990907
1016,2003-01-01,Serbia,9.876178897
1017,2003-01-01,Slovakia,8.554143054
1018,2003-01-01,Slovenia,5.544164218
1019,2003-01-01,Sweden,1.925655349
1020,2004-01-01,Russia,10.88861573
1021,2004-01-01,Ukraine,9.048067861
1022,2004-01-01,Belarus,18.10824249
1023,2004-01-01,Estonia,3.048111075
1024,2004-01-01,Latvia,6.192385472
1025,2004-01-01,Lithuania,1.164102521
1026,2004-01-01,Poland,3.382646819
1027,2004-01-01,Hungary,6.744346796
1028,2004-01-01,Romania,11.87436359
1029,2004-01-01,Albania,2.280019169
1030,2004-01-01,Austria,2.06120618
1031,2004-01-01,Bulgaria,6.147130742
1032,2004-01-01,Switzerland,0.802908731
1033,2004-01-01,Czech Republic,2.760107817
1034,2004-01-01,Germany,1.665733409
1035,2004-01-01,Denmark,1.154356931
1036,2004-01-01,Spain,3.039248811
1037,2004-01-01,Finland,0.187120559
1038,2004-01-01,France,2.142089646
1039,2004-01-01,Greece,2.898848108
1040,2004-01-01,Croatia,2.055396791
1041,2004-01-01,Ireland,2.199628507
1042,2004-01-01,Iceland,3.158193243
1043,2004-01-01,Italy,2.206736614
1044,2004-01-01,Kosovo,-1.064726966
1045,2004-01-01,Luxemburg,2.225679164
1046,2004-01-01,Moldova,12.52427684
1047,2004-01-01,Macedonia,-0.448650207
1048,2004-01-01,Malta,2.790828481
1049,2004-01-01,Netherlands,1.263647392
1050,2004-01-01,Norway,0.454498502
1051,2004-01-01,Portugal,2.365362041
1052,2004-01-01,San Marino,1.430838685
1053,2004-01-01,Serbia,11.02636272
1054,2004-01-01,Slovakia,7.548500882
1055,2004-01-01,Slovenia,3.592975942
1056,2004-01-01,Sweden,0.373659829
1057,2005-01-01,Russia,12.68530395
1058,2005-01-01,Ukraine,13.56957649
1059,2005-01-01,Belarus,10.33887945
1060,2005-01-01,Estonia,4.079714232
1061,2005-01-01,Latvia,6.748450279
1062,2005-01-01,Lithuania,2.658484841
1063,2005-01-01,Poland,2.183798724
1064,2005-01-01,Hungary,3.561517114
1065,2005-01-01,Romania,9.014912833
1066,2005-01-01,Albania,2.366581957
1067,2005-01-01,Austria,2.299137856
1068,2005-01-01,Bulgaria,5.038838071
1069,2005-01-01,Switzerland,1.171954203
1070,2005-01-01,Czech Republic,1.857097891
1071,2005-01-01,Germany,1.546909652
1072,2005-01-01,Denmark,1.817814583
1073,2005-01-01,Spain,3.368814098
1074,2005-01-01,Finland,0.62387445
1075,2005-01-01,France,1.745869364
1076,2005-01-01,Greece,3.545072733
1077,2005-01-01,Croatia,3.317178244
1078,2005-01-01,Ireland,2.429691984
1079,2005-01-01,Iceland,3.987047828
1080,2005-01-01,Italy,1.985292985
1081,2005-01-01,Kosovo,-1.385189132
1082,2005-01-01,Luxemburg,2.487696652
1083,2005-01-01,Moldova,11.95918372
1084,2005-01-01,Macedonia,0.525515951
1085,2005-01-01,Malta,3.007966525
1086,2005-01-01,Netherlands,1.688130179
1087,2005-01-01,Norway,1.532133676
1088,2005-01-01,Portugal,2.277163949
1089,2005-01-01,San Marino,1.685488905
1090,2005-01-01,Serbia,16.11998065
1091,2005-01-01,Slovakia,2.709084946
1092,2005-01-01,Slovenia,2.451501323
1093,2005-01-01,Sweden,0.453170853
1094,2006-01-01,Russia,9.668654548
1095,2006-01-01,Ukraine,9.052524911
1096,2006-01-01,Belarus,6.997129035
1097,2006-01-01,Estonia,4.437620424
1098,2006-01-01,Latvia,6.536199088
1099,2006-01-01,Lithuania,3.739120041
1100,2006-01-01,Poland,1.284693944
1101,2006-01-01,Hungary,3.930326038
1102,2006-01-01,Romania,6.558514123
1103,2006-01-01,Albania,2.370728319
1104,2006-01-01,Austria,1.441548511
1105,2006-01-01,Bulgaria,7.261594628
1106,2006-01-01,Bosnia and Herzegovina,6.125566156
1107,2006-01-01,Switzerland,1.059509283
1108,2006-01-01,Czech Republic,2.533992583
1109,2006-01-01,Germany,1.577428259
1110,2006-01-01,Denmark,1.924221385
1111,2006-01-01,Spain,3.515575768
1112,2006-01-01,Finland,1.566663807
1113,2006-01-01,France,1.675124496
1114,2006-01-01,Greece,3.195946841
1115,2006-01-01,Croatia,3.189825915
1116,2006-01-01,Ireland,3.931639895
1117,2006-01-01,Iceland,6.687079061
1118,2006-01-01,Italy,2.09084391
1119,2006-01-01,Kosovo,0.621646939
1120,2006-01-01,Luxemburg,2.666314946
1121,2006-01-01,Moldova,12.77775578
1122,2006-01-01,Macedonia,3.213629296
1123,2006-01-01,Malta,2.773780065
1124,2006-01-01,Montenegro,2.924512581
1125,2006-01-01,Netherlands,1.101501065
1126,2006-01-01,Norway,2.329349808
1127,2006-01-01,Portugal,3.107665459
1128,2006-01-01,San Marino,2.095259356
1129,2006-01-01,Serbia,11.724023
1130,2006-01-01,Slovakia,4.483331204
1131,2006-01-01,Slovenia,2.457924442
1132,2006-01-01,Sweden,1.360214686
1133,2007-01-01,Russia,9.007298689
1134,2007-01-01,Ukraine,12.83877962
1135,2007-01-01,Belarus,8.426752735
1136,2007-01-01,Estonia,6.601326031
1137,2007-01-01,Latvia,10.09297758
1138,2007-01-01,Lithuania,5.737173828
1139,2007-01-01,Poland,2.458743124
1140,2007-01-01,Hungary,7.958745165
1141,2007-01-01,Romania,4.837329283
1142,2007-01-01,Albania,2.932682482
1143,2007-01-01,Austria,2.168555288
1144,2007-01-01,Bulgaria,8.40253419
1145,2007-01-01,Bosnia and Herzegovina,1.500777106
1146,2007-01-01,Switzerland,0.732350603
1147,2007-01-01,Czech Republic,2.853124372
1148,2007-01-01,Germany,2.298341797
1149,2007-01-01,Denmark,1.693265862
1150,2007-01-01,Spain,2.786797458
1151,2007-01-01,Finland,2.510665652
1152,2007-01-01,France,1.48799806
1153,2007-01-01,Greece,2.895003215
1154,2007-01-01,Croatia,2.899282756
1155,2007-01-01,Ireland,4.897115644
1156,2007-01-01,Iceland,5.051557365
1157,2007-01-01,Italy,1.829741122
1158,2007-01-01,Kosovo,4.358496953
1159,2007-01-01,Luxemburg,2.312458618
1160,2007-01-01,Moldova,12.36716684
1161,2007-01-01,Macedonia,2.251757983
1162,2007-01-01,Malta,1.249219238
1163,2007-01-01,Montenegro,4.347122157
1164,2007-01-01,Netherlands,1.613858598
1165,2007-01-01,Norway,0.712589074
1166,2007-01-01,Portugal,2.453965281
1167,2007-01-01,San Marino,2.498945757
1168,2007-01-01,Serbia,6.391706444
1169,2007-01-01,Slovakia,2.756723716
1170,2007-01-01,Slovenia,3.657495633
1171,2007-01-01,Sweden,2.212168834
1172,2008-01-01,Russia,14.11076778
1173,2008-01-01,Ukraine,25.22646171
1174,2008-01-01,Belarus,14.83787648
1175,2008-01-01,Estonia,10.36235803
1176,2008-01-01,Latvia,15.40231911
1177,2008-01-01,Lithuania,10.92588562
1178,2008-01-01,Poland,4.164971935
1179,2008-01-01,Hungary,6.042512539
1180,2008-01-01,Romania,7.850802557
1181,2008-01-01,Albania,3.320870904
1182,2008-01-01,Austria,3.215950332
1183,2008-01-01,Bulgaria,12.3487196
1184,2008-01-01,Bosnia and Herzegovina,7.427043103
1185,2008-01-01,Switzerland,2.426041171
1186,2008-01-01,Czech Republic,6.358663802
1187,2008-01-01,Germany,2.628381749
1188,2008-01-01,Denmark,3.416267943
1189,2008-01-01,Spain,4.07534336
1190,2008-01-01,Finland,4.065953554
1191,2008-01-01,France,2.812861949
1192,2008-01-01,Greece,4.152797081
1193,2008-01-01,Croatia,6.076968388
1194,2008-01-01,Ireland,4.060304951
1195,2008-01-01,Iceland,12.69439428
1196,2008-01-01,Italy,3.347832584
1197,2008-01-01,Kosovo,9.350417647
1198,2008-01-01,Luxemburg,3.40187963
1199,2008-01-01,Moldova,12.78304726
1200,2008-01-01,Macedonia,8.33189667
1201,2008-01-01,Malta,4.258621719
1202,2008-01-01,Montenegro,8.758727696
1203,2008-01-01,Netherlands,2.486501983
1204,2008-01-01,Norway,3.753930818
1205,2008-01-01,Portugal,2.588506577
1206,2008-01-01,San Marino,4.293202493
1207,2008-01-01,Serbia,12.41098678
1208,2008-01-01,Slovakia,4.598179763
1209,2008-01-01,Slovenia,5.647423806
1210,2008-01-01,Sweden,3.437049106
1211,2009-01-01,Russia,11.64732958
1212,2009-01-01,Ukraine,15.88119246
1213,2009-01-01,Belarus,12.94565634
1214,2009-01-01,Estonia,-0.078408311
1215,2009-01-01,Latvia,3.534106729
1216,2009-01-01,Lithuania,4.453044565
1217,2009-01-01,Poland,3.795392425
1218,2009-01-01,Hungary,4.211711712
1219,2009-01-01,Romania,5.587420043
1220,2009-01-01,Albania,2.266922095
1221,2009-01-01,Austria,0.506308828
1222,2009-01-01,Bulgaria,2.753202239
1223,2009-01-01,Bosnia and Herzegovina,-0.381464282
1224,2009-01-01,Switzerland,-0.480481936
1225,2009-01-01,Czech Republic,1.019377353
1226,2009-01-01,Germany,0.31273763
1227,2009-01-01,Denmark,1.30470991
1228,2009-01-01,Spain,-0.287813084
1229,2009-01-01,Finland,-9.17e-07
1230,2009-01-01,France,0.087620478
1231,2009-01-01,Greece,1.210072692
1232,2009-01-01,Croatia,2.378528459
1233,2009-01-01,Ireland,-4.478103392
1234,2009-01-01,Iceland,12.00312985
1235,2009-01-01,Italy,0.774768131
1236,2009-01-01,Kosovo,-2.410264017
1237,2009-01-01,Luxemburg,0.368041998
1238,2009-01-01,Moldova,-0.062718597
1239,2009-01-01,Macedonia,-0.739633963
1240,2009-01-01,Malta,2.084327461
1241,2009-01-01,Montenegro,3.466723732
1242,2009-01-01,Netherlands,1.18977687
1243,2009-01-01,Norway,2.197385869
1244,2009-01-01,Portugal,-0.835530022
1245,2009-01-01,San Marino,2.19959237
1246,2009-01-01,Serbia,8.116950922
1247,2009-01-01,Slovakia,1.615104641
1248,2009-01-01,Slovenia,0.839262247
1249,2009-01-01,Sweden,-0.494460544
1250,2010-01-01,Russia,6.849392303
1251,2010-01-01,Ukraine,9.372931051
1252,2010-01-01,Belarus,7.735748043
1253,2010-01-01,Estonia,2.97204512
1254,2010-01-01,Latvia,-1.08463595
1255,2010-01-01,Lithuania,1.319213621
1256,2010-01-01,Poland,2.580693703
1257,2010-01-01,Hungary,4.855557957
1258,2010-01-01,Romania,6.091416686
1259,2010-01-01,Albania,3.626046956
1260,2010-01-01,Austria,1.81353439
1261,2010-01-01,Bulgaria,2.438990605
1262,2010-01-01,Bosnia and Herzegovina,1.996212367
1263,2010-01-01,Switzerland,0.688238707
1264,2010-01-01,Czech Republic,1.472727273
1265,2010-01-01,Germany,1.103809161
1266,2010-01-01,Denmark,2.31092437
1267,2010-01-01,Spain,1.799864577
1268,2010-01-01,Finland,1.184135232
1269,2010-01-01,France,1.531122704
1270,2010-01-01,Greece,4.712989078
1271,2010-01-01,Croatia,1.030555053
1272,2010-01-01,Ireland,-0.922095829
1273,2010-01-01,Iceland,5.396731132
1274,2010-01-01,Italy,1.525516021
1275,2010-01-01,Kosovo,3.480507637
1276,2010-01-01,Luxemburg,2.273679116
1277,2010-01-01,Moldova,7.483850864
1278,2010-01-01,Macedonia,1.50997522
1279,2010-01-01,Malta,1.515635136
1280,2010-01-01,Montenegro,0.65494657
1281,2010-01-01,Netherlands,1.275305696
1282,2010-01-01,Norway,2.418906395
1283,2010-01-01,Portugal,1.402572899
1284,2010-01-01,San Marino,2.585418156
1285,2010-01-01,Serbia,6.142553602
1286,2010-01-01,Slovakia,0.957018133
1287,2010-01-01,Slovenia,1.801170221
1288,2010-01-01,Sweden,1.157988027
1289,2011-01-01,Russia,8.440464859
1290,2011-01-01,Ukraine,7.955724663
1291,2011-01-01,Belarus,53.22869831
1292,2011-01-01,Estonia,4.981901315
1293,2011-01-01,Latvia,4.370735599
1294,2011-01-01,Lithuania,4.130275626
1295,2011-01-01,Poland,4.239401496
1296,2011-01-01,Hungary,3.929920989
1297,2011-01-01,Romania,5.789253288
1298,2011-01-01,Albania,3.429123247
1299,2011-01-01,Austria,3.286579149
1300,2011-01-01,Bulgaria,4.219903466
1301,2011-01-01,Bosnia and Herzegovina,3.67125
1302,2011-01-01,Switzerland,0.231349208
1303,2011-01-01,Czech Republic,1.917219136
1304,2011-01-01,Germany,2.075174525
1305,2011-01-01,Denmark,2.758682261
1306,2011-01-01,Spain,3.196101888
1307,2011-01-01,Finland,3.416807543
1308,2011-01-01,France,2.111597952
1309,2011-01-01,Greece,3.329853234
1310,2011-01-01,Croatia,2.272727273
1311,2011-01-01,Ireland,2.557188832
1312,2011-01-01,Iceland,4.001026643
1313,2011-01-01,Italy,2.780632729
1314,2011-01-01,Kosovo,7.336417713
1315,2011-01-01,Luxemburg,3.410683411
1316,2011-01-01,Moldova,7.687251034
1317,2011-01-01,Macedonia,3.904754221
1318,2011-01-01,Malta,2.962985282
1319,2011-01-01,Montenegro,3.450143112
1320,2011-01-01,Netherlands,2.341070178
1321,2011-01-01,Norway,1.284951588
1322,2011-01-01,Portugal,3.653011004
1323,2011-01-01,San Marino,2.899795843
1324,2011-01-01,Serbia,11.13739763
1325,2011-01-01,Slovakia,3.919285991
1326,2011-01-01,Slovenia,1.802851719
1327,2011-01-01,Sweden,2.961150738
1328,2012-01-01,Russia,5.074743008
1329,2012-01-01,Ukraine,0.568727972
1330,2012-01-01,Belarus,59.21973602
1331,2012-01-01,Estonia,3.933399873
1332,2012-01-01,Latvia,2.257789244
1333,2012-01-01,Lithuania,3.089982771
1334,2012-01-01,Poland,3.560371517
1335,2012-01-01,Hungary,5.652145171
1336,2012-01-01,Romania,3.334922677
1337,2012-01-01,Albania,2.031592684
1338,2012-01-01,Austria,2.485675622
1339,2012-01-01,Bulgaria,2.954568298
1340,2012-01-01,Bosnia and Herzegovina,2.05267452
1341,2012-01-01,Switzerland,-0.692552018
1342,2012-01-01,Czech Republic,3.287623066
1343,2012-01-01,Germany,2.008490922
1344,2012-01-01,Denmark,2.397914857
1345,2012-01-01,Spain,2.446127824
1346,2012-01-01,Finland,2.808336226
1347,2012-01-01,France,1.954195316
1348,2012-01-01,Greece,1.501526962
1349,2012-01-01,Croatia,3.412073491
1350,2012-01-01,Ireland,1.696208973
1351,2012-01-01,Iceland,5.185899888
1352,2012-01-01,Italy,3.041363332
1353,2012-01-01,Kosovo,2.476737822
1354,2012-01-01,Luxemburg,2.662841655
1355,2012-01-01,Moldova,4.546334274
1356,2012-01-01,Macedonia,3.316055667
1357,2012-01-01,Malta,2.375820578
1358,2012-01-01,Montenegro,4.14524725
1359,2012-01-01,Netherlands,2.455547653
1360,2012-01-01,Norway,0.696864111
1361,2012-01-01,Portugal,2.773338541
1362,2012-01-01,San Marino,2.827332242
1363,2012-01-01,Serbia,7.330385896
1364,2012-01-01,Slovakia,3.606102635
1365,2012-01-01,Slovenia,2.59741386
1366,2012-01-01,Sweden,0.888377507
1367,2013-01-01,Russia,6.753710262
1368,2013-01-01,Ukraine,-0.238948626
1369,2013-01-01,Belarus,18.31226104
1370,2013-01-01,Estonia,2.78056659
1371,2013-01-01,Latvia,-0.029454778
1372,2013-01-01,Lithuania,1.047479371
1373,2013-01-01,Poland,0.991982606
1374,2013-01-01,Hungary,1.73319985
1375,2013-01-01,Romania,3.984712355
1376,2013-01-01,Albania,1.937620802
1377,2013-01-01,Austria,2.000156169
1378,2013-01-01,Bulgaria,0.890093541
1379,2013-01-01,Bosnia and Herzegovina,-0.093045684
1380,2013-01-01,Switzerland,-0.217323155
1381,2013-01-01,Czech Republic,1.438297872
1382,2013-01-01,Germany,1.50472098
1383,2013-01-01,Denmark,0.78907178
1384,2013-01-01,Spain,1.408581092
1385,2013-01-01,Finland,1.478286157
1386,2013-01-01,France,0.863715498
